sim_time,controller_name,scenario_name,scenario_id,seed,current_phase_idx,current_phase_name,time_in_phase,candidate_phase_idx,candidate_phase_name,final_action,switch_event,entered_clearance,override_flag,override_reason,veh_queue_ns_obs,veh_queue_ew_obs,ped_wait_ew_obs,ped_wait_ns_obs,veh_demand_ns_obs,veh_demand_ew_obs,ped_demand_ew_obs,ped_demand_ns_obs,veh_queue_ns_true,veh_queue_ew_true,ped_wait_ew_true,ped_wait_ns_true,delay_active,false_ped_active,detector_failure_active,failure_mode,phantom_ped_count,dangerous_switch_attempt_flag,conflict_flag,vehicle_starvation_flag,ped_starvation_flag,unnecessary_switch_flag
178.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,4,6,Ped_NS,hold,0,0,0,,0,2,0,0,0,1,0,0,3,2,0,0,0,0,1,stuck_off,0,0,0,0,0,0
179.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,5,6,Ped_NS,hold,0,0,0,,0,2,0,0,0,1,0,0,3,2,0,0,0,0,1,stuck_off,0,0,0,0,0,0
180.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,6,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
181.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,7,6,Ped_NS,hold,0,0,0,,5,2,0,0,1,1,0,0,5,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
182.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,8,6,Ped_NS,hold,0,0,0,,6,2,1,0,1,1,1,0,6,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
183.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,9,6,Ped_NS,switch,1,1,0,,5,2,1,0,1,1,1,0,5,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
184.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,0,7,Clearance_after_Ped_NS,hold,0,0,0,,5,2,1,0,1,1,1,0,5,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
185.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,1,7,Clearance_after_Ped_NS,hold,0,0,0,,5,2,1,0,1,1,1,0,5,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
186.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,2,7,Clearance_after_Ped_NS,switch,1,0,0,,5,2,1,0,1,1,1,0,5,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
187.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,0,0,Vehicle_NS,hold,0,0,0,,4,2,1,0,1,1,1,0,4,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
188.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,1,0,Vehicle_NS,hold,0,0,0,,2,2,1,0,1,1,1,0,2,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
189.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,2,0,Vehicle_NS,hold,0,0,0,,1,2,1,0,1,1,1,0,1,2,1,0,0,0,0,stuck_off,0,0,0,0,0,0
190.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,3,0,Vehicle_NS,hold,0,0,0,,0,2,2,0,1,1,1,0,0,2,2,0,0,0,0,stuck_off,0,0,0,0,0,0
191.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,4,0,Vehicle_NS,hold,0,0,0,,0,3,2,0,1,1,1,0,0,3,2,0,0,0,0,stuck_off,0,0,0,0,0,0
192.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,5,0,Vehicle_NS,hold,0,0,0,,0,4,2,0,1,1,1,0,0,4,2,0,0,0,0,stuck_off,0,0,0,0,0,0
193.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,6,0,Vehicle_NS,hold,0,0,0,,0,3,2,1,1,1,1,1,0,3,2,1,0,0,0,stuck_off,0,0,0,0,0,0
194.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,7,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
195.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,8,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
196.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,9,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
197.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,10,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
198.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,11,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
199.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,12,0,Vehicle_NS,hold,0,0,0,,1,4,2,1,1,1,1,1,1,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
200.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,13,0,Vehicle_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
201.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,14,0,Vehicle_NS,switch,1,1,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
202.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,0,1,Clearance_after_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
203.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,1,1,Clearance_after_NS,hold,0,0,0,,0,4,2,1,1,1,1,1,0,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
204.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,2,1,Clearance_after_NS,switch,1,0,0,,1,4,2,1,1,1,1,1,1,4,2,1,0,0,0,stuck_off,0,0,0,0,0,0
205.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,0,2,Vehicle_EW,hold,0,0,0,,0,2,2,1,1,1,1,1,0,2,2,1,0,0,0,stuck_off,0,0,0,0,0,0
206.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,1,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
207.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,2,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
208.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,3,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
209.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,4,2,Vehicle_EW,hold,0,0,0,,0,1,2,1,1,1,1,1,0,1,2,1,0,0,0,stuck_off,0,0,0,0,0,0
210.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,5,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
211.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,6,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
212.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,7,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
213.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,8,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
214.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,9,2,Vehicle_EW,hold,0,0,0,,0,1,2,1,1,1,1,1,0,1,2,1,0,0,0,stuck_off,0,0,0,0,0,0
215.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,10,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
216.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,11,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
217.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,12,2,Vehicle_EW,hold,0,0,0,,1,0,2,1,1,1,1,1,1,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
218.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,13,2,Vehicle_EW,hold,0,0,0,,0,0,2,1,1,1,1,1,0,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
219.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,14,2,Vehicle_EW,switch,1,1,0,,1,0,2,1,1,1,1,1,1,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
220.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,0,3,Clearance_after_EW,hold,0,0,0,,1,0,2,1,1,1,1,1,1,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
221.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,1,3,Clearance_after_EW,hold,0,0,0,,1,0,2,1,1,1,1,1,1,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
222.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,2,3,Clearance_after_EW,switch,1,0,0,,1,0,2,1,1,1,1,1,1,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
223.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,0,4,Ped_EW,hold,0,0,0,,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
224.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,1,4,Ped_EW,hold,0,0,0,,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
225.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,2,4,Ped_EW,hold,0,0,0,,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
226.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,3,4,Ped_EW,hold,0,0,0,,3,0,0,1,1,1,0,1,3,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
227.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,4,4,Ped_EW,hold,0,0,0,,2,0,0,1,1,1,0,1,2,0,0,1,0,0,0,stuck_off,0,0,0,0,0,0
228.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,5,4,Ped_EW,hold,0,0,0,,2,1,0,2,1,1,0,1,2,1,0,2,0,0,0,stuck_off,0,0,0,0,0,0
229.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,6,4,Ped_EW,hold,0,0,0,,2,0,0,2,1,1,0,1,2,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
230.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,7,4,Ped_EW,hold,0,0,0,,2,1,0,2,1,1,0,1,2,1,0,2,0,0,0,stuck_off,0,0,0,0,0,0
231.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,8,4,Ped_EW,hold,0,0,0,,2,1,0,3,1,1,0,1,2,1,0,3,0,0,0,stuck_off,0,0,0,0,0,0
232.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,9,4,Ped_EW,switch,1,1,0,,2,1,0,2,1,1,0,1,2,1,0,2,0,0,0,stuck_off,0,0,0,0,0,0
233.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,0,5,Clearance_after_Ped_EW,hold,0,0,0,,2,1,0,2,1,1,0,1,2,1,0,2,0,0,0,stuck_off,0,0,0,0,0,0
234.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,1,5,Clearance_after_Ped_EW,hold,0,0,0,,2,1,0,2,1,1,0,1,2,1,0,2,0,0,0,stuck_off,0,0,0,0,0,0
235.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,2,5,Clearance_after_Ped_EW,switch,1,0,0,,3,1,0,3,1,1,0,1,3,1,0,3,0,0,0,stuck_off,0,0,0,0,0,0
236.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,0,6,Ped_NS,hold,0,0,0,,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
237.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,1,6,Ped_NS,hold,0,0,0,,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
238.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,2,6,Ped_NS,hold,0,0,0,,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
239.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,3,6,Ped_NS,hold,0,0,0,,2,2,0,0,1,1,0,0,2,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
240.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,4,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
241.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,5,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
242.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,6,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
243.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,7,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
244.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,8,6,Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
245.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,9,6,Ped_NS,switch,1,1,0,,3,3,0,0,1,1,0,0,3,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
246.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,0,7,Clearance_after_Ped_NS,hold,0,0,0,,3,2,0,0,1,1,0,0,3,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
247.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,1,7,Clearance_after_Ped_NS,hold,0,0,0,,4,2,0,0,1,1,0,0,4,2,0,0,0,0,0,stuck_off,0,0,0,0,0,0
248.0,actuated,intersection_balanced,S6_detector_failure,10,7,Clearance_after_Ped_NS,2,7,Clearance_after_Ped_NS,switch,1,0,0,,5,3,0,0,1,1,0,0,5,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
249.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,0,0,Vehicle_NS,hold,0,0,0,,2,3,0,0,1,1,0,0,2,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
250.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,1,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
251.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,2,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
252.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,3,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
253.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,4,0,Vehicle_NS,hold,0,0,0,,1,3,0,0,1,1,0,0,1,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
254.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,5,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
255.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,6,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
256.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,7,0,Vehicle_NS,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
257.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,8,0,Vehicle_NS,hold,0,0,0,,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,stuck_off,0,0,0,0,0,0
258.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,9,0,Vehicle_NS,hold,0,0,0,,0,5,0,0,1,1,0,0,0,5,0,0,0,0,0,stuck_off,0,0,0,0,0,0
259.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,10,0,Vehicle_NS,hold,0,0,0,,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,stuck_off,0,0,0,0,0,0
260.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,11,0,Vehicle_NS,hold,0,0,0,,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,stuck_off,0,0,0,0,0,0
261.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,12,0,Vehicle_NS,hold,0,0,0,,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,stuck_off,0,0,0,0,0,0
262.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,13,0,Vehicle_NS,hold,0,0,0,,0,4,0,0,1,1,0,0,0,4,0,0,0,0,0,stuck_off,0,0,0,0,0,0
263.0,actuated,intersection_balanced,S6_detector_failure,10,0,Vehicle_NS,14,0,Vehicle_NS,switch,1,1,0,,0,5,0,0,1,1,0,0,0,5,0,0,0,0,0,stuck_off,0,0,0,0,0,0
264.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,0,1,Clearance_after_NS,hold,0,0,0,,0,5,0,0,1,1,0,0,0,5,0,0,0,0,0,stuck_off,0,0,0,0,0,0
265.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,1,1,Clearance_after_NS,hold,0,0,0,,0,5,0,0,1,1,0,0,0,5,0,0,0,0,0,stuck_off,0,0,0,0,0,0
266.0,actuated,intersection_balanced,S6_detector_failure,10,1,Clearance_after_NS,2,1,Clearance_after_NS,switch,1,0,0,,0,5,0,0,1,1,0,0,0,5,0,0,0,0,0,stuck_off,0,0,0,0,0,0
267.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,0,2,Vehicle_EW,hold,0,0,0,,0,3,0,0,1,1,0,0,0,3,0,0,0,0,0,stuck_off,0,0,0,0,0,0
268.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,1,2,Vehicle_EW,hold,0,0,0,,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,stuck_off,0,0,0,0,0,0
269.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,2,2,Vehicle_EW,hold,0,0,0,,1,0,2,0,1,1,1,0,1,0,2,0,0,0,0,stuck_off,0,0,0,0,0,0
270.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,3,2,Vehicle_EW,hold,0,0,0,,2,0,2,0,1,1,1,0,2,0,2,0,0,0,0,stuck_off,0,0,0,0,0,0
271.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,4,2,Vehicle_EW,hold,0,0,0,,2,0,2,0,1,1,1,0,2,0,2,0,0,0,0,stuck_off,0,0,0,0,0,0
272.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,5,2,Vehicle_EW,hold,0,0,0,,1,0,2,2,1,1,1,1,1,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
273.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,6,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
274.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,7,2,Vehicle_EW,hold,0,0,0,,2,0,2,1,1,1,1,1,2,0,2,1,0,0,0,stuck_off,0,0,0,0,0,0
275.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,8,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
276.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,9,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
277.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,10,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
278.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,11,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
279.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,12,2,Vehicle_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
280.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,13,2,Vehicle_EW,hold,0,0,0,,2,1,2,2,1,1,1,1,2,1,2,2,0,0,0,stuck_off,0,0,0,0,0,0
281.0,actuated,intersection_balanced,S6_detector_failure,10,2,Vehicle_EW,14,2,Vehicle_EW,switch,1,1,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
282.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,0,3,Clearance_after_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
283.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,1,3,Clearance_after_EW,hold,0,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
284.0,actuated,intersection_balanced,S6_detector_failure,10,3,Clearance_after_EW,2,3,Clearance_after_EW,switch,1,0,0,,2,0,2,2,1,1,1,1,2,0,2,2,0,0,0,stuck_off,0,0,0,0,0,0
285.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,0,4,Ped_EW,hold,0,0,0,,2,0,0,2,1,1,0,1,2,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
286.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,1,4,Ped_EW,hold,0,0,0,,2,0,0,2,1,1,0,1,2,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
287.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,2,4,Ped_EW,hold,0,0,0,,2,0,0,2,1,1,0,1,2,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
288.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,3,4,Ped_EW,hold,0,0,0,,2,0,0,2,1,1,0,1,2,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
289.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,4,4,Ped_EW,hold,0,0,0,,3,0,0,2,1,1,0,1,3,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
290.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,5,4,Ped_EW,hold,0,0,0,,3,0,0,2,1,1,0,1,3,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
291.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,6,4,Ped_EW,hold,0,0,0,,3,0,0,2,1,1,0,1,3,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
292.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,7,4,Ped_EW,hold,0,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
293.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,8,4,Ped_EW,hold,0,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
294.0,actuated,intersection_balanced,S6_detector_failure,10,4,Ped_EW,9,4,Ped_EW,switch,1,1,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
295.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,0,5,Clearance_after_Ped_EW,hold,0,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
296.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,1,5,Clearance_after_Ped_EW,hold,0,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
297.0,actuated,intersection_balanced,S6_detector_failure,10,5,Clearance_after_Ped_EW,2,5,Clearance_after_Ped_EW,switch,1,0,0,,4,0,0,2,1,1,0,1,4,0,0,2,0,0,0,stuck_off,0,0,0,0,0,0
298.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,0,6,Ped_NS,hold,0,0,0,,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
299.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,1,6,Ped_NS,hold,0,0,0,,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
300.0,actuated,intersection_balanced,S6_detector_failure,10,6,Ped_NS,2,6,Ped_NS,hold,0,0,0,,4,0,0,0,1,1,0,0,4,0,0,0,0,0,0,stuck_off,0,0,0,0,0,0
